ceoPLOTID,LONGITUDE,LATITUDE,seesAOIplot,AOI_NUM,ceoPLOT_NUM,ceoTREES_CANOPYCOVER,ceoBUSH_SCRUB,ceoGRASS,ceoCultivatedVeg,ceoWaterTreatedPool,ceoWaterLakePondedContainer,ceoWaterRiverStream,ceoWaterIrrigation,ceoShadow,ceoUnknown,ceoBareGround,ceoBuilding,ceoImperviousSurface
137374448,-95.56895894,29.54792373,3704,37,4,18.18181818,0,58.67768595,0,0,0,0,0,0,0,0,23.14049587,0
137374449,-95.56895894,29.55183107,3705,37,5,12.39669421,0,62.80991736,0,0,0,0,0,0,0,0,1.652892562,23.14049587
137374450,-95.56895894,29.55573826,3706,37,6,0,0,0,0,0,0,0,0,0,0,100,0,0
137374451,-95.56446736,29.53620079,3707,37,7,40.49586777,0,33.05785124,0,0,0,9.917355372,0,0,0,0,12.39669421,4.132231405
137374452,-95.56446736,29.54010859,3708,37,8,0,0,35.53719008,0,0,0,0,0,0,0,0,33.05785124,31.40495868
137374453,-95.56446736,29.54401623,3709,37,9,1.652892562,0,28.09917355,0,0,0,0,0,0,0,0,36.36363636,33.88429752
137374454,-95.56446736,29.54792373,3710,37,10,14.04958678,0,14.04958678,0,0,0,0,0,0,0,0,45.45454545,26.44628099
137374455,-95.56446736,29.55183107,3711,37,11,0,0,36.36363636,0,0,0,0,0,0,0,0,25.61983471,38.01652893
137374456,-95.56446736,29.55573826,3712,37,12,15.70247934,0,14.87603306,0,47.10743802,0,0,0,0,0,0,19.83471074,2.479338843
137374457,-95.55997579,29.53620079,3713,37,13,1.652892562,0,60.33057851,0,1.652892562,0,0,0,0,0,0,19.83471074,16.52892562
137374458,-95.55997579,29.54010859,3714,37,14,0,0,75.20661157,0,0,0,0,0,0,0,0,24.79338843,0
137374459,-95.55997579,29.54401623,3715,37,15,20.66115702,0,61.15702479,0,0,0,0,0,0,0,0,0,18.18181818
137374460,-95.55997579,29.54792373,3716,37,16,19.00826446,0,68.595041320000007,0,0,0,0,0,0,0,0,0.826446281,11.57024793
137374461,-95.55997579,29.55183107,3717,37,17,13.2231405,0,27.27272727,0,0,0,0,0,0,0,0,16.52892562,42.97520661
137374462,-95.55997579,29.55573826,3718,37,18,7.438016529,0,27.27272727,0,0.826446281,0,0,0,0,0,0,43.80165289,20.66115702
137374463,-95.55548421,29.53620079,3719,37,19,4.132231405,0,23.96694215,0,0,0,0,0,0,0,0,42.97520661,28.92561983
137374464,-95.55548421,29.54010859,3720,37,20,0,0,84.29752066,0,0,0,0,0,0,0,0,9.917355372,5.785123967
137374465,-95.55548421,29.54401623,3721,37,21,48.76033058,0,47.9338843,0,0,0,0,0,0,0,0,0,3.305785124
137374466,-95.55548421,29.54792373,3722,37,22,43.80165289,0,48.76033058,0,0,0,7.438016529,0,0,0,0,0,0
137374467,-95.55548421,29.55183107,3723,37,23,7.438016529,0,41.32231405,0,0,0,0,0,0,0,0,25.61983471,25.61983471
137374468,-95.55548421,29.55573826,3724,37,24,27.27272727,0,27.27272727,0,0,0,0,0,0,0,0,0,45.45454545
137374469,-95.55099264,29.53620079,3725,37,25,6.611570248,0,54.54545455,0,0,0,0,0,0,0,0,23.96694215,14.87603306
137374470,-95.55099264,29.54010859,3726,37,26,0,0,80.99173554,0,0,0,8.26446281,0,0,0,8.26446281,0,2.479338843
137374471,-95.55099264,29.54401623,3727,37,27,9.917355372,0,65.2892562,0,0,0,18.18181818,0,0,0,6.611570248,0,0
137374472,-95.55099264,29.54792373,3728,37,28,0,0,51.23966942,0,0,0,0,0,0,0,0,27.27272727,21.48760331
137374473,-95.55099264,29.55183107,3729,37,29,0,0,23.96694215,0,0,0,0,0,0,0,0,34.7107438,41.32231405
137374474,-95.55099264,29.55573826,3730,37,30,28.09917355,0,34.7107438,0,0.826446281,0,0,0,0,0,0,15.70247934,20.66115702
137374475,-95.54650106,29.53620079,3731,37,31,23.96694215,0,66.94214876,0,0,0,0,0,0,0,0,0,9.090909091
137374476,-95.54650106,29.54010859,3732,37,32,27.27272727,0,57.02479339,0,0,0,0,0,0,0,12.39669421,3.305785124,0
137374477,-95.54650106,29.54401623,3733,37,33,0,0,0,0,0,0,0,0,0,0,100,0,0
137374478,-95.54650106,29.54792373,3734,37,34,28.09917355,0,28.92561983,0,5.785123967,0,0,0,0,0,0,21.48760331,15.70247934
137374479,-95.54650106,29.55183107,3735,37,35,76.85950413,0,23.14049587,0,0,0,0,0,0,0,0,0,0
137374480,-95.54650106,29.55573826,3736,37,36,33.88429752,0,12.39669421,0,1.652892562,0,0,0,0,0,0,19.83471074,32.23140496
137374481,-122.0404839,47.61532106,3801,38,1,37.19008264,2.479338843,0,0,0,0,0,0,0,0,15.70247934,0,44.62809917
137374482,-122.0404839,47.61834877,3802,38,2,51.23966942,4.958677686,0,0,0,0,0,0,0,0,0.826446281,20.66115702,22.31404959
137374483,-122.0404839,47.6213763,3803,38,3,69.4214876,3.305785124,0,0,0,0,0,0,0,0,2.479338843,13.2231405,11.57024793
137374484,-122.0404839,47.62440366,3804,38,4,29.75206612,11.57024793,7.438016529,0,0,0,0,0,0,0,9.090909091,18.18181818,23.96694215
137374485,-122.0404839,47.62743084,3805,38,5,43.80165289,4.132231405,4.958677686,0,0,0,0,0,0,0,21.48760331,9.917355372,15.70247934
137374486,-122.0404839,47.63045784,3806,38,6,52.89256198,0,9.090909091,0,0,0,0,0,0,0,2.479338843,9.090909091,26.44628099
137374487,-122.0359924,47.61532106,3807,38,7,4.958677686,0,0.826446281,0,0,0,0,0,0,0,0.826446281,12.39669421,80.99173554
137374488,-122.0359924,47.61834877,3808,38,8,35.53719008,0,10.74380165,0,0,0,0,0,0,0,22.31404959,7.438016529,23.96694215
137374489,-122.0359924,47.6213763,3809,38,9,44.62809917,0,0,0,0,0,0,0,0,0,37.19008264,0,18.18181818
137374490,-122.0359924,47.62440366,3810,38,10,37.19008264,0,0,0,0,0,0,0,0,0,44.62809917,9.090909091,9.090909091
137374491,-122.0359924,47.62743084,3811,38,11,65.2892562,0,0,0,0,0,0,0,0,0,20.66115702,4.958677686,9.090909091
137374492,-122.0359924,47.63045784,3812,38,12,47.10743802,0,0.826446281,0,0,0,0,0,0,0,7.438016529,3.305785124,41.32231405
137374493,-122.0315008,47.61532106,3813,38,13,83.47107438,0,0,0,0,0,0,0,0,0,6.611570248,9.917355372,0
137374494,-122.0315008,47.61834877,3814,38,14,68.595041320000007,0,0,0,0,0,0,0,0,0,18.18181818,4.958677686,8.26446281
137374495,-122.0315008,47.6213763,3815,38,15,22.31404959,1.652892562,8.26446281,0,0,0,0,0,0,0,9.090909091,18.18181818,40.49586777
137374496,-122.0315008,47.62440366,3816,38,16,28.92561983,0,1.652892562,0,0,0,0,0,0,0,9.917355372,28.92561983,30.5785124
137374497,-122.0315008,47.62743084,3817,38,17,59.50413223,1.652892562,4.132231405,0,0,0,0,0,0,0,4.132231405,17.3553719,13.2231405
137374498,-122.0315008,47.63045784,3818,38,18,3.305785124,0,96.69421488,0,0,0,0,0,0,0,0,0,0
137374499,-122.0270092,47.61532106,3819,38,19,60.33057851,0.826446281,5.785123967,0,0,0,0,0,0,0,5.785123967,18.18181818,9.090909091
137374500,-122.0270092,47.61834877,3820,38,20,28.92561983,3.305785124,11.57024793,0,0,0,0,0,0,0,36.36363636,13.2231405,6.611570248
137374501,-122.0270092,47.6213763,3821,38,21,0,4.132231405,0,0,0,0,0,0,0,0,30.5785124,32.23140496,33.05785124
137374502,-122.0270092,47.62440366,3822,38,22,15.70247934,2.479338843,19.83471074,0,0,0,0,0,0,0,5.785123967,27.27272727,28.92561983
137374503,-122.0270092,47.62743084,3823,38,23,32.23140496,2.479338843,7.438016529,0,0,0,0,0,0,0,30.5785124,14.04958678,13.2231405
137374504,-122.0270092,47.63045784,3824,38,24,24.79338843,3.305785124,16.52892562,0,0,0,0,0,0,0,7.438016529,22.31404959,25.61983471
137374505,-122.0225176,47.61532106,3825,38,25,57.85123967,2.479338843,0.826446281,0,0,0,0,0,0,0,16.52892562,4.958677686,17.3553719
137374506,-122.0225176,47.61834877,3826,38,26,48.76033058,0.826446281,0,0,0,0,0,0,0,0,50.41322314,0,0
137374507,-122.0225176,47.6213763,3827,38,27,16.52892562,0,1.652892562,0,0,0,0,0,0,0,76.03305785,4.958677686,0.826446281
137374508,-122.0225176,47.62440366,3828,38,28,79.33884298,0,0,0,0,0,0,0,0,0,8.26446281,12.39669421,0
137374509,-122.0225176,47.62743084,3829,38,29,100,0,0,0,0,0,0,0,0,0,0,0,0
137374510,-122.0225176,47.63045784,3830,38,30,14.04958678,2.479338843,8.26446281,0,0,0,0,0,0,0,14.87603306,37.19008264,23.14049587
137374511,-122.0180261,47.61532106,3831,38,31,65.2892562,0.826446281,0,0,0,0,0,0,0,0,5.785123967,5.785123967,22.31404959
137374512,-122.0180261,47.61834877,3832,38,32,0,0,27.27272727,0,0,0,0,0,0,0,17.3553719,40.49586777,14.87603306
137374513,-122.0180261,47.6213763,3833,38,33,61.15702479,0,4.132231405,0,0,0,0,0,0,0,23.14049587,11.57024793,0
137374514,-122.0180261,47.62440366,3834,38,34,12.39669421,16.52892562,71.07438017,0,0,0,0,0,0,0,0,0,0
137374515,-122.0180261,47.62743084,3835,38,35,52.0661157,5.785123967,0,0,0,0,0,0,0,0,32.23140496,3.305785124,6.611570248
137374516,-122.0180261,47.63045784,3836,38,36,71.90082645,3.305785124,2.479338843,0,0,0,0,0,0,0,19.00826446,2.479338843,0.826446281
137374517,-96.72573694,33.15381157,3901,39,1,11.57024793,0,52.89256198,0,0.826446281,0,0,0,10.74380165,0,2.479338843,4.958677686,16.52892562
137374518,-96.72573694,33.15757186,3902,39,2,56.19834711,0,20.66115702,0,0,0,0,0,4.132231405,0,0,0,19.00826446
137374519,-96.72573694,33.161332,3903,39,3,8.26446281,0,30.5785124,0,0.826446281,0,0,0,11.57024793,0,0,30.5785124,18.18181818
137374520,-96.72573694,33.16509196,3904,39,4,6.611570248,0,18.18181818,0,0,0,0,0,9.917355372,0,0,38.01652893,27.27272727
137374521,-96.72573694,33.16885177,3905,39,5,27.27272727,0,33.05785124,0,1.652892562,0,0,0,7.438016529,0,0,4.132231405,26.44628099
137374522,-96.72573694,33.17261142,3906,39,6,20.66115702,4.958677686,46.28099174,0,0,0,0,0,4.958677686,0,0,1.652892562,21.48760331
137374523,-96.72124536,33.15381157,3907,39,7,9.917355372,0,12.39669421,0,0,0,0,0,14.04958678,0,0,47.9338843,15.70247934
137374524,-96.72124536,33.15757186,3908,39,8,7.438016529,0,21.48760331,0,0,0,0,0,11.57024793,0,0,39.66942149,19.83471074
137374525,-96.72124536,33.161332,3909,39,9,13.2231405,0,36.36363636,0,0,0,0,0,6.611570248,0,0,21.48760331,22.31404959
137374526,-96.72124536,33.16509196,3910,39,10,19.83471074,0,42.14876033,0,1.652892562,0,0,0,5.785123967,0,0,19.00826446,11.57024793
137374527,-96.72124536,33.16885177,3911,39,11,11.57024793,0,33.88429752,0,2.479338843,0,0,0,6.611570248,0,0,20.66115702,24.79338843
137374528,-96.72124536,33.17261142,3912,39,12,3.305785124,0.826446281,16.52892562,0,0,0,0,0,6.611570248,0,0,38.84297521,33.88429752
137374529,-96.71675379,33.15381157,3913,39,13,0,0,36.36363636,0,0,0,0,0,12.39669421,0,10.74380165,15.70247934,24.79338843
137374530,-96.71675379,33.15757186,3914,39,14,9.090909091,0.826446281,15.70247934,0,0,0,0,0,14.87603306,0,0,44.62809917,14.87603306
137374531,-96.71675379,33.161332,3915,39,15,13.2231405,0,23.14049587,0,0,0,0,0,8.26446281,0,0,36.36363636,19.00826446
137374532,-96.71675379,33.16509196,3916,39,16,49.58677686,0,17.3553719,0,0,0,0,0,15.70247934,0,0,9.090909091,8.26446281
137374533,-96.71675379,33.16885177,3917,39,17,13.2231405,0,19.00826446,0,0.826446281,0,0,0,16.52892562,0,0,36.36363636,14.04958678
137374534,-96.71675379,33.17261142,3918,39,18,1.652892562,7.438016529,14.04958678,0,0,0,0,0,8.26446281,0,0,52.0661157,16.52892562
137374535,-96.71226221,33.15381157,3919,39,19,8.26446281,0,20.66115702,63.63636364,0,0,0,0,7.438016529,0,0,0,0
137374536,-96.71226221,33.15757186,3920,39,20,0.826446281,0,54.54545455,0,0,0,0,0,19.83471074,0,0.826446281,13.2231405,10.74380165
137374537,-96.71226221,33.161332,3921,39,21,0,0,54.54545455,0,0,0,0,0,1.652892562,0,0,9.090909091,34.7107438
137374538,-96.71226221,33.16509196,3922,39,22,1.652892562,0,28.92561983,0,0,0,0,0,6.611570248,0,0,29.75206612,33.05785124
137374539,-96.71226221,33.16885177,3923,39,23,0.826446281,0,76.03305785,0,0,0,0,0,0,0,1.652892562,0,21.48760331
137374540,-96.71226221,33.17261142,3924,39,24,0.826446281,0,38.84297521,0,0,0,0,0,4.958677686,0,0,42.14876033,13.2231405
137374541,-96.70777064,33.15381157,3925,39,25,1.652892562,0,82.6446281,0,0,0,0,0,0,0,0,0,15.70247934
137374542,-96.70777064,33.15757186,3926,39,26,6.611570248,0,28.09917355,0,0,0,0,0,8.26446281,0,0,25.61983471,31.40495868
137374543,-96.70777064,33.161332,3927,39,27,3.305785124,0,23.96694215,0,0,0,0,0,9.917355372,0,0,40.49586777,22.31404959
137374544,-96.70777064,33.16509196,3928,39,28,0.826446281,0.826446281,27.27272727,0,0,0,0,0,9.090909091,0,0,33.88429752,28.09917355
137374545,-96.70777064,33.16885177,3929,39,29,10.74380165,0.826446281,28.92561983,0,0,0,0,0,8.26446281,0,0,28.92561983,22.31404959
137374546,-96.70777064,33.17261142,3930,39,30,0,0,100,0,0,0,0,0,0,0,0,0,0
137374547,-96.70327906,33.15381157,3931,39,31,0.826446281,1.652892562,22.31404959,0,0,0,0,0,12.39669421,0,21.48760331,22.31404959,19.00826446
137374548,-96.70327906,33.15757186,3932,39,32,10.74380165,0,24.79338843,0,0,0,0,0,8.26446281,0,31.40495868,9.090909091,15.70247934
137374549,-96.70327906,33.161332,3933,39,33,8.26446281,0,49.58677686,0,0,0,0,0,4.958677686,0,0,9.090909091,28.09917355
137374550,-96.70327906,33.16509196,3934,39,34,1.652892562,0,14.04958678,0,0,0,0,0,0,0,0,33.05785124,51.23966942
137374551,-96.70327906,33.16885177,3935,39,35,15.70247934,0,28.09917355,0,0,0,0,0,14.04958678,0,0,20.66115702,21.48760331
137374552,-96.70327906,33.17261142,3936,39,36,1.652892562,1.652892562,30.5785124,0,0,0,0,0,3.305785124,0,1.652892562,28.92561983,32.23140496
137374769,-97.91361894,30.36088149,4601,46,1,3.305785124,0,0,0,0,0,87.60330579,0,0.826446281,0,8.26446281,0,0
137374770,-97.91361894,30.36475701,4602,46,2,0,0,0,0,0,0,100,0,0,0,0,0,0
137374771,-97.91361894,30.36863237,4603,46,3,6.611570248,0,0,0,0,0,83.47107438,0,5.785123967,0,2.479338843,1.652892562,0
137374772,-97.91361894,30.37250759,4604,46,4,23.96694215,0,0,0,0,0,54.54545455,0,13.2231405,0,7.438016529,0.826446281,0
137374773,-97.91361894,30.37638265,4605,46,5,29.75206612,0,1.652892562,8.26446281,0,0,39.66942149,0,15.70247934,0.826446281,2.479338843,0.826446281,0.826446281
137374774,-97.91361894,30.38025755,4606,46,6,26.44628099,0,10.74380165,1.652892562,0,0,33.05785124,0,9.917355372,0,3.305785124,3.305785124,11.57024793
137374775,-97.90912736,30.36088149,4607,46,7,21.48760331,1.652892562,0,17.3553719,0,0,0,0,13.2231405,1.652892562,0.826446281,19.83471074,23.96694215
137374776,-97.90912736,30.36475701,4608,46,8,76.85950413,0,0,0,0,0,0,0,19.00826446,0,4.132231405,0,0
137374777,-97.90912736,30.36863237,4609,46,9,83.47107438,2.479338843,0.826446281,2.479338843,0,0,0,0,5.785123967,0,4.958677686,0,0
137374778,-97.90912736,30.37250759,4610,46,10,28.09917355,0,4.958677686,14.87603306,1.652892562,0,0,0,9.917355372,0,0,13.2231405,27.27272727
137374779,-97.90912736,30.37638265,4611,46,11,78.51239669,0,0,0,0,0,0,0,9.090909091,0,12.39669421,0,0
137374780,-97.90912736,30.38025755,4612,46,12,53.71900826,0,0,6.611570248,0.826446281,0,0,0,14.87603306,1.652892562,1.652892562,16.52892562,4.132231405
137374781,-97.90463579,30.36088149,4613,46,13,56.19834711,0,0,12.39669421,0.826446281,0,0,0,12.39669421,0,0,14.04958678,4.132231405
137374782,-97.90463579,30.36475701,4614,46,14,11.57024793,0,15.70247934,47.9338843,0,0,0,0,8.26446281,0.826446281,0,14.04958678,1.652892562
137374783,-97.90463579,30.36863237,4615,46,15,77.68595041,0,0,3.305785124,0,0,0,0,13.2231405,0,0,4.958677686,0.826446281
137374784,-97.90463579,30.37250759,4616,46,16,61.98347107,0,2.479338843,0,0,0,0,0,18.18181818,0,17.3553719,0,0
137374785,-97.90463579,30.37638265,4617,46,17,37.19008264,0.826446281,0,9.090909091,2.479338843,0,0,0,14.04958678,0.826446281,0,19.83471074,15.70247934
137374786,-97.90463579,30.38025755,4618,46,18,64.46280992,0,0,15.70247934,0.826446281,0,0,0,14.87603306,0,0.826446281,1.652892562,1.652892562
137374787,-97.90014421,30.36088149,4619,46,19,30.5785124,0,1.652892562,8.26446281,0,0,0,0,13.2231405,0.826446281,0,28.09917355,17.3553719
137374788,-97.90014421,30.36475701,4620,46,20,16.52892562,0,0,20.66115702,0,0,0,0,14.87603306,0,0,0,47.9338843
137374789,-97.90014421,30.36863237,4621,46,21,59.50413223,3.305785124,9.917355372,1.652892562,0,0,0,0,14.87603306,0,0,9.090909091,1.652892562
137374790,-97.90014421,30.37250759,4622,46,22,39.66942149,0,0,10.74380165,0,0,0,0,14.87603306,0,0,25.61983471,9.090909091
137374791,-97.90014421,30.37638265,4623,46,23,44.62809917,0,0,10.74380165,0,0,0,0,19.00826446,0,0,7.438016529,18.18181818
137374792,-97.90014421,30.38025755,4624,46,24,73.55371901,0,0.826446281,1.652892562,0,0,0,0,18.18181818,0.826446281,3.305785124,1.652892562,0
137374793,-97.89565264,30.36088149,4625,46,25,66.94214876,0,12.39669421,0,0,0,0,0,15.70247934,0,4.132231405,0,0.826446281
137374794,-97.89565264,30.36475701,4626,46,26,9.090909091,0,0,52.89256198,0,0,0,0,5.785123967,0,0,19.83471074,12.39669421
137374795,-97.89565264,30.36863237,4627,46,27,20.66115702,0,0,10.74380165,0,0,0,0,18.18181818,0,0,34.7107438,15.70247934
137374796,-97.89565264,30.37250759,4628,46,28,36.36363636,0,0,10.74380165,0,0,0,0,9.090909091,0,0,13.2231405,30.5785124
137374797,-97.89565264,30.37638265,4629,46,29,35.53719008,0,0,10.74380165,0.826446281,0,0,0,14.87603306,0.826446281,0,17.3553719,19.83471074
137374798,-97.89565264,30.38025755,4630,46,30,57.85123967,12.39669421,6.611570248,0,0,0,0,0,13.2231405,0.826446281,9.090909091,0,0
137374799,-97.89116106,30.36088149,4631,46,31,59.50413223,0,3.305785124,16.52892562,0,0,0,0,13.2231405,0,4.132231405,2.479338843,0.826446281
137374800,-97.89116106,30.36475701,4632,46,32,33.88429752,0,0,21.48760331,0,0,0,0,9.090909091,0,0,6.611570248,28.92561983
137374801,-97.89116106,30.36863237,4633,46,33,68.595041320000007,0,1.652892562,0.826446281,0,0,0,0,4.958677686,0,2.479338843,0,21.48760331
137374802,-97.89116106,30.37250759,4634,46,34,23.96694215,4.958677686,32.23140496,9.090909091,0,0,0,0,9.090909091,0,18.18181818,2.479338843,0
137374803,-97.89116106,30.37638265,4635,46,35,41.32231405,0,0,11.57024793,0,0,0,0,20.66115702,0,0.826446281,13.2231405,12.39669421
137374804,-97.89116106,30.38025755,4636,46,36,41.32231405,0,0,4.958677686,0.826446281,0,0,0,20.66115702,0,0,20.66115702,11.57024793
137374877,-96.80371894,32.89461189,4901,49,1,0,0,0,3.305785124,0,0,0,0,0,0,0,9.917355372,86.7768595
137374878,-96.80371894,32.89838325,4902,49,2,24.79338843,0,12.39669421,0,0.826446281,0,0,0,0,0,0,27.27272727,34.7107438
137374879,-96.80371894,32.90215446,4903,49,3,19.00826446,0,20.66115702,0,0,0,0,0,0,0,0,14.04958678,46.28099174
137374880,-96.80371894,32.9059255,4904,49,4,38.01652893,0,11.57024793,0,0,0,0,0,0,0,0,18.18181818,32.23140496
137374881,-96.80371894,32.90969639,4905,49,5,0,0,0,10.74380165,0,0,0,0,0,0,0,9.917355372,79.33884298
137374882,-96.80371894,32.91346711,4906,49,6,42.97520661,2.479338843,9.917355372,0,0,0,0,0,0,0,0,3.305785124,41.32231405
137374883,-96.79922736,32.89461189,4907,49,7,38.01652893,0.826446281,7.438016529,0,0,0,0,0,0,0,0,19.00826446,34.7107438
137374884,-96.79922736,32.89838325,4908,49,8,31.40495868,3.305785124,7.438016529,0,3.305785124,0,0,0,0,0,0,29.75206612,24.79338843
137374885,-96.79922736,32.90215446,4909,49,9,48.76033058,0,5.785123967,0,1.652892562,0,0,0,0,0,0,22.31404959,21.48760331
137374886,-96.79922736,32.9059255,4910,49,10,57.02479339,0,3.305785124,0,1.652892562,0,0,0,0,0,0,21.48760331,16.52892562
137374887,-96.79922736,32.90969639,4911,49,11,53.71900826,0,1.652892562,0,0.826446281,0,0,0,0,0,0,14.04958678,29.75206612
137374888,-96.79922736,32.91346711,4912,49,12,47.9338843,0,14.04958678,0,0.826446281,9.917355372,0,0,0,0,0,19.83471074,7.438016529
137374889,-96.79473579,32.89461189,4913,49,13,28.92561983,0,14.04958678,0,0,0,0,0,0,0,0,5.785123967,51.23966942
137374890,-96.79473579,32.89838325,4914,49,14,24.79338843,1.652892562,38.84297521,0,1.652892562,0,0,0,0,0,0,14.87603306,18.18181818
137374891,-96.79473579,32.90215446,4915,49,15,70.24793388,0,14.87603306,0,0.826446281,0,0,0,0,0,0,5.785123967,8.26446281
137374892,-96.79473579,32.9059255,4916,49,16,75.20661157,1.652892562,4.958677686,0,1.652892562,0,0,0,0,0,0,12.39669421,4.132231405
137374893,-96.79473579,32.90969639,4917,49,17,66.11570248,0,0.826446281,0,0,0,0,0,1.652892562,0,0,6.611570248,24.79338843
137374894,-96.79473579,32.91346711,4918,49,18,57.85123967,0,6.611570248,0,1.652892562,0,0,0,1.652892562,0,0,17.3553719,14.87603306
137374895,-96.79024421,32.89461189,4919,49,19,47.10743802,0,7.438016529,0,0,0,0,0,0,0,0,8.26446281,37.19008264
137374896,-96.79024421,32.89838325,4920,49,20,43.80165289,0,7.438016529,0,0.826446281,0,0,0,2.479338843,0,0,13.2231405,32.23140496
137374897,-96.79024421,32.90215446,4921,49,21,49.58677686,0,14.87603306,0,0.826446281,0,0,0,4.958677686,0,0,11.57024793,18.18181818
137374898,-96.79024421,32.9059255,4922,49,22,62.80991736,0.826446281,17.3553719,0,0,0,0,0,0.826446281,0,0,10.74380165,7.438016529
137374899,-96.79024421,32.90969639,4923,49,23,59.50413223,0,0.826446281,0,1.652892562,0,0,0,3.305785124,0,0,13.2231405,21.48760331
137374900,-96.79024421,32.91346711,4924,49,24,40.49586777,0,18.18181818,0,0.826446281,0,0,0,6.611570248,0,0,14.04958678,19.83471074
137374901,-96.78575264,32.89461189,4925,49,25,42.14876033,0,14.04958678,0,2.479338843,0,0,0,0.826446281,0,0,9.090909091,31.40495868
137374902,-96.78575264,32.89838325,4926,49,26,66.94214876,0,11.57024793,0,0.826446281,0,0,0,2.479338843,0,0,9.917355372,8.26446281
137374903,-96.78575264,32.90215446,4927,49,27,43.80165289,0,17.3553719,0,0.826446281,0,0,0,2.479338843,0,0,14.04958678,21.48760331
137374904,-96.78575264,32.9059255,4928,49,28,36.36363636,0,14.87603306,0,4.132231405,0,0,0,4.958677686,0,0,24.79338843,14.87603306
137374905,-96.78575264,32.90969639,4929,49,29,26.44628099,0,18.18181818,0,0,0,0,0,0.826446281,2.479338843,0,5.785123967,46.28099174
137374906,-96.78575264,32.91346711,4930,49,30,28.92561983,0,10.74380165,0,0.826446281,0,0,0,7.438016529,0.826446281,0,31.40495868,19.83471074
137374907,-96.78126106,32.89461189,4931,49,31,42.97520661,0,0.826446281,0,0,18.18181818,0,0,0,0,0,11.57024793,26.44628099
137374908,-96.78126106,32.89838325,4932,49,32,52.0661157,0,7.438016529,0,0,0,0,0,5.785123967,0.826446281,0,27.27272727,6.611570248
137374909,-96.78126106,32.90215446,4933,49,33,49.58677686,0,7.438016529,0,1.652892562,0,0,0,4.958677686,0,0,18.18181818,18.18181818
137374910,-96.78126106,32.9059255,4934,49,34,61.15702479,0,4.132231405,0,1.652892562,0,0,0,3.305785124,0,0,11.57024793,18.18181818
137374911,-96.78126106,32.90969639,4935,49,35,63.63636364,0,7.438016529,0,0,0,0,0,8.26446281,0,0,5.785123967,14.87603306
137374912,-96.78126106,32.91346711,4936,49,36,0,0.826446281,13.2231405,0,0,0,0,0,10.74380165,0,0,41.32231405,33.88429752
137375057,-95.69965694,29.71299192,5401,54,1,98.34710744,0,0,0,0,0,0,0,1.652892562,0,0,0,0
137375058,-95.69965694,29.71689287,5402,54,2,69.4214876,1.652892562,16.52892562,0,0,0,0,0,4.132231405,0,8.26446281,0,0
